multa_id,patente,fecha,hora,velocidad_registrada,velocidad_maxima,ubicacion,radar_id,estado_multa,exceso_velocidad_real,exceso_velocidad,imagen,patente_imagen,ratio,match
3157,810 TCH,2021-11-15,11:08,96.0,60,RUTA 9,R01,ERROR,36.0,33.0,urban_flow/data/raw/imgs/d565d93637d4e76d_patente.jpg,B1G7HD,0.16666666666666666,ERROR
3158,DI2 LOT,2022-11-22,00:00,75.0,40,AV LIBERTADOR,R02,APELADA,35.0,33.0,urban_flow/data/raw/imgs/4ee3f0e9a2fb20a9_patente.jpg,6522DaayahyJla,0.16666666666666666,ERROR
3160,GLEN1E,2021-05-01,15:52,146.0,80,AV SIEMPRE VIVA,,PAGADA,66.0,62.0,urban_flow/data/raw/imgs/ee047c8ca2cca8a2_patente.jpg,OVIAVEL,0.16666666666666666,ERROR
3161,FVIO UHP,2024-01-24,20:13,130.0,80,AV SIEMPRE VIVA,R03,IMPAGA,50.0,46.0,urban_flow/data/raw/imgs/28e26a4eb646c67a_patente.jpg,FVIOUHP,1.0,OK
3162,HF 3461,2023-02-28,00:00,124.0,60,AV LIBERTADOR,R03,IMPAGA,64.0,61.0,urban_flow/data/raw/imgs/a6e3b0b73220cd32_patente.jpg,GF3461,0.8333333333333334,OK
3164,6EVY261,2020-07-08,10:08,109.0,80,AV LIBERTADOR,,PAGADA,29.0,25.0,urban_flow/data/raw/imgs/081f5a6bc61b9c48_patente.jpg,6EVY261,1.0,OK
3166,BP717,2023-11-21,20:14,107.0,80,AV SIEMPRE VIVA,R02,IMPAGA,27.0,23.0,urban_flow/data/raw/imgs/e1120bfe48f85c1b_patente.jpg,BP2717,0.4,ERROR
3168,M PX 9357,2020-12-19,20:14,43.0,40,RUTA 9,R01,APELADA,3.0,1.0,urban_flow/data/raw/imgs/182268e1f8c6525f_patente.jpg,MPX9357,1.0,OK
3169,J1S1,2021-11-23,11:09,85.0,60,AV LIBERTADOR,R03,APELADA,25.0,22.0,urban_flow/data/raw/imgs/e82f13b4a2fe69f3_patente_1.jpg,J1S1,1.0,OK
3171,3646 HBH,2024-02-03,20:14,131.0,80,AV LIBERTADOR,R01,IMPAGA,51.0,47.0,urban_flow/data/raw/imgs/d565d93637d4e76d_patente.jpg,B1G7HD,0.14285714285714285,ERROR
3176,99 998 68,2022-06-01,11:09,155.0,80,AV SIEMPRE VIVA,R03,APELADA,75.0,71.0,urban_flow/data/raw/imgs/5ff91ccfc6f15d04_patente.jpg,2999961,0.5714285714285714,ERROR
3177,WU 341 A,2020-12-21,15:53,103.0,60,RUTA 9,R03,PAGADA,43.0,40.0,urban_flow/data/raw/imgs/a6e3b0b73220cd32_patente.jpg,GF3461,0.3333333333333333,ERROR
3179,GN64 OTP,2023-10-27,20:15,65.0,60,RUTA 9,R01,PAGADA,5.0,2.0,urban_flow/data/raw/imgs/a6e3b0b73220cd32_patente.jpg,GF3461,0.2857142857142857,ERROR
3181,UM 96 201,2021-04-22,20:15,123.0,60,RUTA 9,,PAGADA,63.0,60.0,urban_flow/data/raw/imgs/09453a7c716a9ef3_patente.jpg,UM96201,1.0,OK
3188,BHRP 770,2021-02-09,15:53,116.0,60,AV SIEMPRE VIVA,,APELADA,56.0,53.0,urban_flow/data/raw/imgs/321ffb38656f7311_patente.jpg,BHRP770,1.0,OK
3190,691 XC 80,2020-08-16,11:10,118.0,80,RUTA 9,R03,IMPAGA,38.0,34.0,urban_flow/data/raw/imgs/5a122adbb1a776b7_patente.jpg,691XC80,1.0,OK
3192,B 81 JKY,2021-05-15,00:00,73.0,60,RUTA 9,R02,PAGADA,13.0,10.0,urban_flow/data/raw/imgs/80e02a518ffe4cb2_patente.jpg,B81JKY,1.0,OK
3194,BP717,1932-01-01,20:15,82.0,40,RUTA 9,R02,ERROR,42.0,40.0,urban_flow/data/raw/imgs/e1120bfe48f85c1b_patente.jpg,BP2717,0.4,ERROR
3195,OUTSTDN,2023-03-22,20:16,157.0,80,AV SIEMPRE VIVA,R01,APELADA,77.0,73.0,urban_flow/data/raw/imgs/86c92b0402fec141_patente.jpg,41RSTZ,0.2857142857142857,ERROR
3196,BM 351,1932-01-01,11:10,128.0,60,RUTA 9,,IMPAGA,68.0,65.0,urban_flow/data/raw/imgs/9995dfc6e0eae5a1_patente.jpg,BM3501,0.8,ERROR
3198,YLO8 WUE,2021-05-22,11:10,151.0,80,AV LIBERTADOR,R02,PAGADA,71.0,67.0,urban_flow/data/raw/imgs/53386dae3cf13cc3_patente_2.jpg,RLOAXVY,0.2857142857142857,ERROR
3200,29 999 61,2023-08-11,00:00,126.0,80,AV LIBERTADOR,,PAGADA,46.0,42.0,urban_flow/data/raw/imgs/5ff91ccfc6f15d04_patente.jpg,2999961,1.0,OK
3202,M43 1ZW,2020-01-03,15:54,120.0,40,AV LIBERTADOR,,APELADA,80.0,78.0,urban_flow/data/raw/imgs/299f0363ae21d1c3_patente.jpg,M431ZK,0.8333333333333334,OK
3203,DI2 LOT,2020-10-09,15:54,92.0,80,AV SIEMPRE VIVA,R02,APELADA,12.0,8.0,urban_flow/data/raw/imgs/4ee3f0e9a2fb20a9_patente.jpg,6522DaayahyJla,0.16666666666666666,ERROR
3205,0695 DVH,2023-02-24,10:09,140.0,60,RUTA 9,,IMPAGA,80.0,77.0,urban_flow/data/raw/imgs/a72a8cda1bb31e34_patente.jp2,RFN5D,0.2857142857142857,ERROR
3207,41 RS TZ,2022-05-24,00:00,144.0,80,AV LIBERTADOR,R02,APELADA,64.0,60.0,urban_flow/data/raw/imgs/86c92b0402fec141_patente.jpg,41RSTZ,1.0,OK
3208,WE FLYN,2021-05-23,11:11,112.0,60,AV LIBERTADOR,R02,IMPAGA,52.0,49.0,urban_flow/data/raw/imgs/d9fa2abf3719a4bd_patente_2.jpg,WASHINGTONA69985T,0.3333333333333333,ERROR
3210,41 RS TZ,2022-11-06,10:09,134.0,60,RUTA 9,R01,IMPAGA,74.0,71.0,urban_flow/data/raw/imgs/86c92b0402fec141_patente.jpg,41RSTZ,1.0,OK
3217,HK 06 YMX,1932-01-01,00:00,136.0,60,AV LIBERTADOR,,ERROR,76.0,73.0,urban_flow/data/raw/imgs/9a4fe6361597f264_patente.jpg,HKO6YMX,0.8571428571428571,OK
3219,T0Y DR,2020-05-22,20:17,137.0,80,AV LIBERTADOR,R03,IMPAGA,57.0,53.0,urban_flow/data/raw/imgs/4cb48c8bf41b70a4_patente.jpg,TBYDR,0.8,ERROR
3221,BB 8986,2021-07-23,20:18,81.0,60,AV LIBERTADOR,R02,APELADA,21.0,18.0,urban_flow/data/raw/imgs/7cbc7ee444622a66_patente.jpg,8b8986,0.6666666666666666,ERROR
3222,VTII AHV,2021-07-16,10:10,138.0,80,AV LIBERTADOR,R02,APELADA,58.0,54.0,urban_flow/data/raw/imgs/28e26a4eb646c67a_patente.jpg,FVIOUHP,0.2857142857142857,ERROR
3225,M43 1ZW,2020-06-02,10:10,155.0,80,AV SIEMPRE VIVA,R02,PAGADA,75.0,71.0,urban_flow/data/raw/imgs/299f0363ae21d1c3_patente.jpg,M431ZK,0.8333333333333334,OK
3228,AI7 OVF,2021-02-03,20:18,119.0,60,RUTA 9,R02,PAGADA,59.0,56.0,urban_flow/data/raw/imgs/747b0f12f54703ee_patente.jpg,AI70VF,0.8333333333333334,OK
3231,HF 3461,2021-06-29,20:18,101.0,40,AV LIBERTADOR,R03,IMPAGA,61.0,59.0,urban_flow/data/raw/imgs/a6e3b0b73220cd32_patente.jpg,GF3461,0.8333333333333334,OK
3233,HK 06 YMX,2022-09-03,11:11,105.0,40,AV LIBERTADOR,,IMPAGA,65.0,63.0,urban_flow/data/raw/imgs/9a4fe6361597f264_patente.jpg,HKO6YMX,0.8571428571428571,OK
3234,NTHG LFT,2022-01-26,00:00,101.0,60,AV LIBERTADOR,R03,IMPAGA,41.0,38.0,urban_flow/data/raw/imgs/4e2cb95b9c509b10_patente.jpg,OTPGN64,0.2857142857142857,ERROR
3235,INTIGR8,2020-03-08,10:11,101.0,60,AV SIEMPRE VIVA,R03,IMPAGA,41.0,38.0,urban_flow/data/raw/imgs/0ee91c4938b6e7ee_patente.jpg,6NCE831,0.14285714285714285,ERROR
3236,VY 90 540,2023-08-02,20:19,71.0,60,AV SIEMPRE VIVA,R01,ERROR,11.0,8.0,urban_flow/data/raw/imgs/288a95c01e43cd14_patente_1.jpg,VY90540,1.0,OK
3238,0695 DVH,2021-11-26,11:11,116.0,40,AV LIBERTADOR,R02,IMPAGA,76.0,74.0,urban_flow/data/raw/imgs/a72a8cda1bb31e34_patente.jp2,RFN5D,0.2857142857142857,ERROR
3242,VY 90 540,2023-01-19,11:12,94.0,40,AV LIBERTADOR,R02,PAGADA,54.0,52.0,urban_flow/data/raw/imgs/288a95c01e43cd14_patente_1.jpg,VY90540,1.0,OK
3243,29 999 61,2022-02-01,20:19,102.0,80,AV LIBERTADOR,R01,ERROR,22.0,18.0,urban_flow/data/raw/imgs/5ff91ccfc6f15d04_patente.jpg,2999961,1.0,OK
3247,INTIGR8,2023-12-25,10:11,63.0,40,RUTA 9,,PAGADA,23.0,21.0,urban_flow/data/raw/imgs/0ee91c4938b6e7ee_patente.jpg,6NCE831,0.14285714285714285,ERROR
3249,GN64 OTP,1932-01-01,20:19,99.0,80,RUTA 9,R02,PAGADA,19.0,15.0,urban_flow/data/raw/imgs/a6e3b0b73220cd32_patente.jpg,GF3461,0.2857142857142857,ERROR
3250,INTIGR8,2020-01-14,11:12,86.0,60,AV LIBERTADOR,,IMPAGA,26.0,23.0,urban_flow/data/raw/imgs/0ee91c4938b6e7ee_patente.jpg,6NCE831,0.14285714285714285,ERROR
3251,CT5 B876,2021-12-27,00:00,120.0,80,AV LIBERTADOR,R03,APELADA,40.0,36.0,urban_flow/data/raw/imgs/ccc1a2d44a290368_patente.jpg,C26727Ca,0.2857142857142857,ERROR
3253,409,2020-04-08,10:11,106.0,80,AV LIBERTADOR,R01,APELADA,26.0,22.0,urban_flow/data/raw/imgs/246a0e4264a39433_patente.jpg,509222,0.6666666666666666,ERROR
3259,FVIO UHP,2023-11-15,10:12,159.0,80,AV SIEMPRE VIVA,R02,APELADA,79.0,75.0,urban_flow/data/raw/imgs/28e26a4eb646c67a_patente.jpg,FVIOUHP,1.0,OK
3263,GCP332,2022-04-16,11:13,140.0,80,RUTA 9,R03,APELADA,60.0,56.0,urban_flow/data/raw/imgs/b25d7d2cb7abf86b_patente_1.jpg,UK3932VIRGINIA,0.3333333333333333,ERROR
3265,N HZ 1002,2021-07-04,20:20,110.0,40,AV LIBERTADOR,R02,PAGADA,70.0,68.0,urban_flow/data/raw/imgs/53ad98b12752ad16_patente.jpg,Io810TCH,0.2857142857142857,ERROR
3266,HK 06 YMX,2022-07-22,10:12,65.0,40,AV LIBERTADOR,R01,IMPAGA,25.0,23.0,urban_flow/data/raw/imgs/9a4fe6361597f264_patente.jpg,HKO6YMX,0.8571428571428571,OK
3269,66 111 72,1932-01-01,15:55,67.0,60,AV LIBERTADOR,R02,PAGADA,7.0,4.0,urban_flow/data/raw/imgs/7a1f9520c7ecd5b1_patente.jpg,6611172,1.0,OK
3270,BB 8986,2021-08-15,00:00,94.0,40,RUTA 9,R02,APELADA,54.0,52.0,urban_flow/data/raw/imgs/7cbc7ee444622a66_patente.jpg,8b8986,0.6666666666666666,ERROR
3272,M PX 9357,2023-12-09,00:00,115.0,80,RUTA 9,R01,APELADA,35.0,31.0,urban_flow/data/raw/imgs/182268e1f8c6525f_patente.jpg,MPX9357,1.0,OK
3273,66 111 72,1932-01-01,15:55,98.0,80,AV SIEMPRE VIVA,R03,PAGADA,18.0,14.0,urban_flow/data/raw/imgs/7a1f9520c7ecd5b1_patente.jpg,6611172,1.0,OK
3275,WU 341 A,2023-06-17,10:13,124.0,80,RUTA 9,R03,PAGADA,44.0,40.0,urban_flow/data/raw/imgs/a6e3b0b73220cd32_patente.jpg,GF3461,0.3333333333333333,ERROR
3276,N HZ 1002,2024-01-08,20:20,109.0,40,AV SIEMPRE VIVA,,APELADA,69.0,67.0,urban_flow/data/raw/imgs/53ad98b12752ad16_patente.jpg,Io810TCH,0.2857142857142857,ERROR
3281,M20 CPR,2023-12-25,11:14,94.0,60,AV LIBERTADOR,R02,PAGADA,34.0,31.0,urban_flow/data/raw/imgs/d648b2ae1abc09f3_patente.jpg,aoGCP332,0.3333333333333333,ERROR
3284,589222,1932-01-01,20:20,93.0,80,AV SIEMPRE VIVA,R03,ERROR,13.0,9.0,urban_flow/data/raw/imgs/246a0e4264a39433_patente.jpg,509222,0.8333333333333334,OK
3285,T0Y DR,2021-04-16,11:15,87.0,80,AV LIBERTADOR,R01,APELADA,7.0,3.0,urban_flow/data/raw/imgs/4cb48c8bf41b70a4_patente.jpg,TBYDR,0.8,ERROR
3287,831 MDB,1932-01-01,15:55,116.0,80,RUTA 9,R01,IMPAGA,36.0,32.0,urban_flow/data/raw/imgs/628a23a43f19c4db_patente.jpg,83MDB,0.3333333333333333,ERROR
3288,UM 96 201,1932-01-01,11:15,110.0,80,RUTA 9,R02,PAGADA,30.0,26.0,urban_flow/data/raw/imgs/09453a7c716a9ef3_patente.jpg,UM96201,1.0,OK
3290,FVIO UHP,2021-01-13,00:00,52.0,40,AV LIBERTADOR,R01,PAGADA,12.0,10.0,urban_flow/data/raw/imgs/28e26a4eb646c67a_patente.jpg,FVIOUHP,1.0,OK
3291,HAMSTUR,2021-09-14,11:15,134.0,80,AV LIBERTADOR,,APELADA,54.0,50.0,urban_flow/data/raw/imgs/86c92b0402fec141_patente.jpg,41RSTZ,0.2857142857142857,ERROR
3293,YLO8 WUE,1932-01-01,11:15,71.0,60,AV LIBERTADOR,R01,ERROR,11.0,8.0,urban_flow/data/raw/imgs/53386dae3cf13cc3_patente_2.jpg,RLOAXVY,0.2857142857142857,ERROR
3295,WU 341 A,2021-03-04,15:55,118.0,80,AV LIBERTADOR,R01,ERROR,38.0,34.0,urban_flow/data/raw/imgs/a6e3b0b73220cd32_patente.jpg,GF3461,0.3333333333333333,ERROR
3298,HF 58 HXP,2022-12-05,20:21,75.0,40,AV SIEMPRE VIVA,R02,IMPAGA,35.0,33.0,urban_flow/data/raw/imgs/9a795bbf4e94d630_patente.jpg,HF5BHXP,0.8571428571428571,OK
3299,OUTSTDN,2020-08-05,20:21,122.0,80,AV LIBERTADOR,,APELADA,42.0,38.0,urban_flow/data/raw/imgs/86c92b0402fec141_patente.jpg,41RSTZ,0.2857142857142857,ERROR
3300,VTII AHV,2021-01-03,00:00,118.0,60,RUTA 9,R01,ERROR,58.0,55.0,urban_flow/data/raw/imgs/28e26a4eb646c67a_patente.jpg,FVIOUHP,0.2857142857142857,ERROR
3303,CD 056 01,2020-01-02,11:16,115.0,80,AV LIBERTADOR,,PAGADA,35.0,31.0,urban_flow/data/raw/imgs/cb8c75fc1c7ccf73_patente.jpg,PCJ5661,0.42857142857142855,ERROR
3305,NTHG LFT,2020-03-08,10:13,154.0,80,AV LIBERTADOR,R03,APELADA,74.0,70.0,urban_flow/data/raw/imgs/4e2cb95b9c509b10_patente.jpg,OTPGN64,0.2857142857142857,ERROR
3306,GN64 OTP,2020-12-03,10:13,138.0,60,RUTA 9,R02,ERROR,78.0,75.0,urban_flow/data/raw/imgs/a6e3b0b73220cd32_patente.jpg,GF3461,0.2857142857142857,ERROR
3307,TL03 GOG,2020-02-01,11:16,139.0,60,AV LIBERTADOR,R03,APELADA,79.0,76.0,urban_flow/data/raw/imgs/fdd963edc28bf163_patente.jpg,TL03GoG,0.8571428571428571,OK
3309,DI2 LOT,2023-01-05,11:16,99.0,80,RUTA 9,R01,IMPAGA,19.0,15.0,urban_flow/data/raw/imgs/4ee3f0e9a2fb20a9_patente.jpg,6522DaayahyJla,0.16666666666666666,ERROR
3311,BHRP 770,2022-06-01,20:22,90.0,60,AV LIBERTADOR,R02,APELADA,30.0,27.0,urban_flow/data/raw/imgs/321ffb38656f7311_patente.jpg,BHRP770,1.0,OK
3312,J1S1,1932-01-01,10:14,150.0,80,RUTA 9,,APELADA,70.0,66.0,urban_flow/data/raw/imgs/e82f13b4a2fe69f3_patente_1.jpg,J1S1,1.0,OK
3313,TL03 GOG,2022-02-04,20:22,111.0,80,AV SIEMPRE VIVA,,PAGADA,31.0,27.0,urban_flow/data/raw/imgs/fdd963edc28bf163_patente.jpg,TL03GoG,0.8571428571428571,OK
3315,6EVY261,2022-02-19,10:14,151.0,80,RUTA 9,R02,PAGADA,71.0,67.0,urban_flow/data/raw/imgs/081f5a6bc61b9c48_patente.jpg,6EVY261,1.0,OK
3316,0695 DVH,1932-01-01,11:16,110.0,60,RUTA 9,,ERROR,50.0,47.0,urban_flow/data/raw/imgs/a72a8cda1bb31e34_patente.jp2,RFN5D,0.2857142857142857,ERROR
3317,M20 CPR,2022-12-02,10:14,133.0,80,AV LIBERTADOR,R02,ERROR,53.0,49.0,urban_flow/data/raw/imgs/d648b2ae1abc09f3_patente.jpg,aoGCP332,0.3333333333333333,ERROR
3320,VNK296 GP,2020-09-12,20:22,153.0,80,AV LIBERTADOR,R03,PAGADA,73.0,69.0,urban_flow/data/raw/imgs/16789af24af158d8.jpg,0nK226GP,0.625,ERROR
3322,WU08 YWC,2020-06-21,20:22,100.0,40,AV LIBERTADOR,R02,IMPAGA,60.0,58.0,urban_flow/data/raw/imgs/2c09fab0221652c5_patente.jpg,NUOBYIC,0.42857142857142855,ERROR
3323,B 81 JKY,2020-08-18,00:00,145.0,80,AV SIEMPRE VIVA,,APELADA,65.0,61.0,urban_flow/data/raw/imgs/80e02a518ffe4cb2_patente.jpg,B81JKY,1.0,OK
3328,WE FLYN,2020-12-16,15:56,132.0,80,AV LIBERTADOR,R01,IMPAGA,52.0,48.0,urban_flow/data/raw/imgs/d9fa2abf3719a4bd_patente_2.jpg,WASHINGTONA69985T,0.3333333333333333,ERROR
3330,6NCE831,2020-07-05,20:23,78.0,60,AV LIBERTADOR,R03,IMPAGA,18.0,15.0,urban_flow/data/raw/imgs/0ee91c4938b6e7ee_patente.jpg,6NCE831,1.0,OK
3333,MX60 NZA,2023-05-18,11:17,56.0,40,RUTA 9,R02,PAGADA,16.0,14.0,urban_flow/data/raw/imgs/b6580dec5ada277d_patente.jpg,0060780asa,0.2857142857142857,ERROR
3336,6NCE831,2023-09-20,20:23,153.0,80,AV LIBERTADOR,R03,IMPAGA,73.0,69.0,urban_flow/data/raw/imgs/0ee91c4938b6e7ee_patente.jpg,6NCE831,1.0,OK
3338,PIW 4215,2023-07-19,11:17,155.0,80,AV LIBERTADOR,R01,ERROR,75.0,71.0,urban_flow/data/raw/imgs/19eba8ac64eed194_patente_1.jpg,PiN4215,0.7142857142857143,ERROR
3339,T0Y DR,2023-12-30,20:23,62.0,40,AV SIEMPRE VIVA,R03,IMPAGA,22.0,20.0,urban_flow/data/raw/imgs/4cb48c8bf41b70a4_patente.jpg,TBYDR,0.8,ERROR
3340,AWS 167,1932-01-01,10:15,89.0,80,AV SIEMPRE VIVA,,APELADA,9.0,5.0,urban_flow/data/raw/imgs/e82f13b4a2fe69f3_patente_1.jpg,J1S1,0.3333333333333333,ERROR
3345,NTHG LFT,2021-03-02,10:16,100.0,40,AV LIBERTADOR,R03,IMPAGA,60.0,58.0,urban_flow/data/raw/imgs/4e2cb95b9c509b10_patente.jpg,OTPGN64,0.2857142857142857,ERROR
3346,3646 HBH,2021-02-16,10:16,106.0,80,RUTA 9,R01,IMPAGA,26.0,22.0,urban_flow/data/raw/imgs/d565d93637d4e76d_patente.jpg,B1G7HD,0.14285714285714285,ERROR
3347,691 XC 80,1932-01-01,15:57,51.0,40,RUTA 9,R01,IMPAGA,11.0,9.0,urban_flow/data/raw/imgs/5a122adbb1a776b7_patente.jpg,691XC80,1.0,OK
3348,OUTSTDN,1932-01-01,15:57,116.0,40,AV LIBERTADOR,R03,PAGADA,76.0,74.0,urban_flow/data/raw/imgs/86c92b0402fec141_patente.jpg,41RSTZ,0.2857142857142857,ERROR
3350,57 777 70,1932-01-01,00:00,135.0,60,AV SIEMPRE VIVA,R02,PAGADA,75.0,72.0,urban_flow/data/raw/imgs/7f56adf4b9306ac9_patente.jpg,5777770,1.0,OK
3354,DI2 LOT,2020-09-03,11:18,132.0,80,RUTA 9,R03,IMPAGA,52.0,48.0,urban_flow/data/raw/imgs/4ee3f0e9a2fb20a9_patente.jpg,6522DaayahyJla,0.16666666666666666,ERROR
3355,0695 DVH,2020-02-10,15:57,59.0,40,RUTA 9,R02,IMPAGA,19.0,17.0,urban_flow/data/raw/imgs/a72a8cda1bb31e34_patente.jp2,RFN5D,0.2857142857142857,ERROR
3358,B 81 JKY,1932-01-01,10:17,122.0,60,RUTA 9,R03,PAGADA,62.0,59.0,urban_flow/data/raw/imgs/80e02a518ffe4cb2_patente.jpg,B81JKY,1.0,OK
3360,RFH 373,2023-11-25,10:17,64.0,60,RUTA 9,R02,IMPAGA,4.0,1.0,urban_flow/data/raw/imgs/a72a8cda1bb31e34_patente.jp2,RFN5D,0.3333333333333333,ERROR
3362,6NCE831,2023-04-15,00:00,109.0,80,AV LIBERTADOR,R03,IMPAGA,29.0,25.0,urban_flow/data/raw/imgs/0ee91c4938b6e7ee_patente.jpg,6NCE831,1.0,OK
3365,T0Y DR,1932-01-01,00:00,111.0,40,AV LIBERTADOR,R02,IMPAGA,71.0,69.0,urban_flow/data/raw/imgs/4cb48c8bf41b70a4_patente.jpg,TBYDR,0.8,ERROR
3369,B 81 JKY,2021-04-01,10:17,83.0,60,AV SIEMPRE VIVA,R03,ERROR,23.0,20.0,urban_flow/data/raw/imgs/80e02a518ffe4cb2_patente.jpg,B81JKY,1.0,OK
3372,AWS 167,2023-03-08,15:57,110.0,40,RUTA 9,R02,PAGADA,70.0,68.0,urban_flow/data/raw/imgs/e82f13b4a2fe69f3_patente_1.jpg,J1S1,0.3333333333333333,ERROR
3373,29 999 61,2021-03-12,20:24,49.0,40,AV SIEMPRE VIVA,R03,APELADA,9.0,7.0,urban_flow/data/raw/imgs/5ff91ccfc6f15d04_patente.jpg,2999961,1.0,OK
3374,41 RS TZ,2020-11-04,15:58,99.0,60,AV SIEMPRE VIVA,R03,PAGADA,39.0,36.0,urban_flow/data/raw/imgs/86c92b0402fec141_patente.jpg,41RSTZ,1.0,OK
3375,AWS 167,2022-03-28,11:18,108.0,80,AV LIBERTADOR,R02,IMPAGA,28.0,24.0,urban_flow/data/raw/imgs/e82f13b4a2fe69f3_patente_1.jpg,J1S1,0.3333333333333333,ERROR
3376,GLEN1E,2022-02-10,10:18,83.0,60,AV LIBERTADOR,R03,APELADA,23.0,20.0,urban_flow/data/raw/imgs/ee047c8ca2cca8a2_patente.jpg,OVIAVEL,0.16666666666666666,ERROR
3380,AWS 167,2021-10-30,10:18,115.0,40,AV LIBERTADOR,,IMPAGA,75.0,73.0,urban_flow/data/raw/imgs/e82f13b4a2fe69f3_patente_1.jpg,J1S1,0.3333333333333333,ERROR
3381,B 81 JKY,2023-08-29,11:19,115.0,80,AV LIBERTADOR,R02,IMPAGA,35.0,31.0,urban_flow/data/raw/imgs/80e02a518ffe4cb2_patente.jpg,B81JKY,1.0,OK
3384,3646 HBH,2021-10-07,00:00,101.0,80,AV LIBERTADOR,R02,IMPAGA,21.0,17.0,urban_flow/data/raw/imgs/d565d93637d4e76d_patente.jpg,B1G7HD,0.14285714285714285,ERROR
3385,990 XYK,2020-10-12,00:00,106.0,80,AV SIEMPRE VIVA,R03,APELADA,26.0,22.0,urban_flow/data/raw/imgs/11f80fda2c38011c.jpg,990XKK,0.8333333333333334,OK
3386,M PX 9357,2023-01-08,20:25,89.0,80,AV SIEMPRE VIVA,R03,APELADA,9.0,5.0,urban_flow/data/raw/imgs/182268e1f8c6525f_patente.jpg,MPX9357,1.0,OK
3387,RFH 373,2024-01-05,00:00,74.0,60,AV SIEMPRE VIVA,R01,PAGADA,14.0,11.0,urban_flow/data/raw/imgs/a72a8cda1bb31e34_patente.jp2,RFN5D,0.3333333333333333,ERROR
3394,HF 3461,2023-12-22,20:25,131.0,60,AV LIBERTADOR,R01,APELADA,71.0,68.0,urban_flow/data/raw/imgs/a6e3b0b73220cd32_patente.jpg,GF3461,0.8333333333333334,OK
3395,990 XYK,2020-10-03,00:00,120.0,60,RUTA 9,R02,IMPAGA,60.0,57.0,urban_flow/data/raw/imgs/11f80fda2c38011c.jpg,990XKK,0.8333333333333334,OK
3396,DI2 LOT,2021-11-11,00:00,148.0,80,AV SIEMPRE VIVA,,ERROR,68.0,64.0,urban_flow/data/raw/imgs/4ee3f0e9a2fb20a9_patente.jpg,6522DaayahyJla,0.16666666666666666,ERROR
3401,BHRP 770,1932-01-01,20:25,130.0,60,AV LIBERTADOR,,PAGADA,70.0,67.0,urban_flow/data/raw/imgs/321ffb38656f7311_patente.jpg,BHRP770,1.0,OK
3402,GLEN1E,1932-01-01,11:20,117.0,60,RUTA 9,R01,PAGADA,57.0,54.0,urban_flow/data/raw/imgs/ee047c8ca2cca8a2_patente.jpg,OVIAVEL,0.16666666666666666,ERROR
3403,GCP332,1932-01-01,11:20,136.0,60,AV LIBERTADOR,,PAGADA,76.0,73.0,urban_flow/data/raw/imgs/b25d7d2cb7abf86b_patente_1.jpg,UK3932VIRGINIA,0.3333333333333333,ERROR
3406,8B90638,1932-01-01,10:19,130.0,80,AV LIBERTADOR,R02,APELADA,50.0,46.0,urban_flow/data/raw/imgs/6a0ef049e5ec4b16_patente.jpg,8B90638,1.0,OK
3407,MX60 NZA,2020-12-17,10:19,89.0,80,RUTA 9,,PAGADA,9.0,5.0,urban_flow/data/raw/imgs/b6580dec5ada277d_patente.jpg,0060780asa,0.2857142857142857,ERROR
3408,41 RS TZ,2022-07-24,10:20,141.0,80,AV SIEMPRE VIVA,R03,IMPAGA,61.0,57.0,urban_flow/data/raw/imgs/86c92b0402fec141_patente.jpg,41RSTZ,1.0,OK
3413,99 998 68,2022-11-28,11:20,95.0,40,RUTA 9,R02,ERROR,55.0,53.0,urban_flow/data/raw/imgs/5ff91ccfc6f15d04_patente.jpg,2999961,0.5714285714285714,ERROR
3415,M20 CPR,2022-10-08,00:00,127.0,80,AV SIEMPRE VIVA,,ERROR,47.0,43.0,urban_flow/data/raw/imgs/d648b2ae1abc09f3_patente.jpg,aoGCP332,0.3333333333333333,ERROR
3417,N HZ 1002,2022-07-03,10:20,119.0,40,AV SIEMPRE VIVA,,PAGADA,79.0,77.0,urban_flow/data/raw/imgs/53ad98b12752ad16_patente.jpg,Io810TCH,0.2857142857142857,ERROR
3419,FD 1475,2023-12-03,11:21,114.0,40,AV LIBERTADOR,R02,APELADA,74.0,72.0,urban_flow/data/raw/imgs/d8daed582e6cce2d_patente.jpg,FD1475,1.0,OK
3425,AWS 167,2022-12-29,00:00,128.0,80,AV LIBERTADOR,,PAGADA,48.0,44.0,urban_flow/data/raw/imgs/e82f13b4a2fe69f3_patente_1.jpg,J1S1,0.3333333333333333,ERROR
3430,VNK296 GP,2023-06-23,20:26,83.0,60,AV LIBERTADOR,R02,PAGADA,23.0,20.0,urban_flow/data/raw/imgs/16789af24af158d8.jpg,0nK226GP,0.625,ERROR
3432,VY 90 540,2020-12-08,10:21,127.0,80,RUTA 9,,APELADA,47.0,43.0,urban_flow/data/raw/imgs/288a95c01e43cd14_patente_1.jpg,VY90540,1.0,OK
3437,GN64 OTP,2021-07-18,15:59,111.0,40,AV LIBERTADOR,R03,PAGADA,71.0,69.0,urban_flow/data/raw/imgs/a6e3b0b73220cd32_patente.jpg,GF3461,0.2857142857142857,ERROR
